task,string_square_sequence,program,distinct_programs,most_frequent_program,abs_count,task_freq,rel_count
47,11410493827161501101009080706152,"[{'sR3{l}slR4{f}R4{r}R4{l}f': 6, 'sR3{l}slffffR4{r}R4{l}f': 2, 'sR3{l}slR4{f}R4{r}': 3, 'sR3{l}slR4{f}R4{r}R4{lf}': 1, 'sR3{l}slR2{f}R2{f}R4{r}R4{l}f': 1, 'sR3{l}slR4{f}R4{r}R2{l}f': 1, 'sR3{l}slR4{f}R5{r}R4{l}f': 2}]",7.0,sR3{l}slR4{f}R4{r}R4{l}f,16.0,2173.0,0.007363092498849517
47,1141049382716150110100908071,[{'sR3{l}slR3{f}r': 1}],1.0,sR3{l}slR3{f}r,1.0,2173.0,0.0004601932811780948
47,11410493827161501101009080716152,[{'sR3{l}slfR2{f}rsR3{r}R4{l}f': 1}],1.0,sR3{l}slfR2{f}rsR3{r}R4{l}f,1.0,2173.0,0.0004601932811780948
47,114104938271615011010090807162,[{'sR3{l}slfR2{f}R2{r}': 2}],1.0,sR3{l}slfR2{f}R2{r},2.0,2173.0,0.0009203865623561896
47,11410493827161501101009080716253,"[{'sR3{l}slR3{f}R4{r}': 16, 'sR3{l}slfR2{f}R4{r}': 2, 'sR3{l}slR3{f}R4{r}R2{l}': 2, 'sR3{l}slR3{f}R4{r}R4{}': 1, 'sR3{l}slR2{f}fR4{r}': 2, 'slllslfffR4{r}R4{l}f': 1, 'sR3{l}slfR2{f}R4{r}ll': 2, 'sR3{l}slfffR4{r}': 3, 'sR3{l}slfffR4{r}R4{l}f': 1, 'sR3{l}slR3{f}R4{r}R4{l}': 4, 'sR3{l}slfR2{f}R5{r}R4{l}f': 1, 'sR3{l}slR3{f}R5{r}': 1, 'sR3{l}slfR2{f}R4{r}R2{}': 1, 'sR3{l}slfR2{f}R4{r}R4{l}': 1, 'sR3{l}slR3{f}R4{r}R4{l}f': 9, 'sR3{l}slfffR4{r}f': 1, 'sR3{l}slfffR4{r}R2{}': 1, 'sR3{l}slfR2{f}R4{r}R4{l}f': 7, 'sR3{l}slR3{f}rR3{r}': 2, 'sR3{l}slR2{f}fR4{r}R4{l}f': 3}]",20.0,sR3{l}slR3{f}R4{r},61.0,2173.0,0.02807179015186378
47,11410493827161501101009081,"[{'slllslffr': 1, 'sR3{l}slR2{f}r': 4}]",2.0,sR3{l}slR2{f}r,5.0,2173.0,0.002300966405890474
47,11410493827161501101009081706-1,"[{'sR3{l}slR2{f}rR3{l}R4{l}f': 1, 'sR3{l}slR2{f}rR3{l}': 1, 'slllslR2{f}R4{rR4{l}}f': 2}]",3.0,slllslR2{f}R4{rR4{l}}f,4.0,2173.0,0.0018407731247123793
47,1141049382716150110100908170615011010190817060,[{'sR3{l}slffR4{rl}f': 2}],1.0,sR3{l}slffR4{rl}f,2.0,2173.0,0.0009203865623561896
47,11410493827161501101009081716253,[{'sR3{l}slffrsR2{r}R4{l}f': 1}],1.0,sR3{l}slffrsR2{r}R4{l}f,1.0,2173.0,0.0004601932811780948
47,1141049382716150110100908172,"[{'sR3{l}slR2{f}R2{r}': 1, 'sR3{l}slffR2{r}': 1}]",2.0,sR3{l}slR2{f}R2{r},2.0,2173.0,0.0009203865623561896
47,11410493827161501101009081726150110,[{'sR3{l}slR2{f}R2{r}R2{l}': 1}],1.0,sR3{l}slR2{f}R2{r}R2{l},1.0,2173.0,0.0004601932811780948
47,114104938271615011010090817263,[{'sR3{l}slffR3{r}': 2}],1.0,sR3{l}slffR3{r},2.0,2173.0,0.0009203865623561896
47,11410493827161501101009081726352,"[{'sR3{l}slffrR2{r}R4{l}f': 1, 'sR3{l}slffR3{r}R3{l}': 1, 'sR3{l}slR2{f}R3{r}R3{l}': 1, 'sR3{l}slR2{f}R3{r}R4{l}f': 1}]",4.0,sR3{l}slffrR2{r}R4{l}f,4.0,2173.0,0.0018407731247123793
47,11410493827161501101009081726354,"[{'sR3{l}slR2{f}R4{r}': 35, 'sR3{l}slffR4{r}': 13, 'slllslffrrrr': 2, 'sR3{l}slR2{f}R4{r}R2{}': 1, 'slllslffR4{r}': 2, 'sR3{l}slffR4{r}R2{}': 1, 'slllslffR4{r}R2{}': 1}]",7.0,sR3{l}slR2{f}R4{r},55.0,2173.0,0.025310630464795213
47,1141049382716150110100908172635443,"[{'sR3{l}slffR4{r}l': 1, 'sR3{l}slR2{f}R4{rR4{}}l': 1}]",2.0,sR3{l}slffR4{r}l,2.0,2173.0,0.0009203865623561896
47,114104938271615011010090817263544332,"[{'sR3{l}slR2{f}R4{r}R2{l}': 3, 'sR3{l}slffR4{r}ll': 1, 'sR3{l}slffR4{r}R2{l}': 1}]",3.0,sR3{l}slR2{f}R4{r}R2{l},5.0,2173.0,0.002300966405890474
47,11410493827161501101009081726354433221,"[{'sR3{l}slR2{f}R4{r}R3{l}': 1, 'sR3{l}slffR4{r}R3{l}': 1}]",2.0,sR3{l}slR2{f}R4{r}R3{l},2.0,2173.0,0.0009203865623561896
47,1141049382716150110100908172635443322110,"[{'slllslffR4{r}R4{l}': 3, 'sR3{l}slR2{f}R4{r}R4{l}': 28, 'sR3{l}slffR4{r}R4{l}': 15, 'slllslffrrrrllll': 1, 'slllslR2{f}R4{r}R4{l}': 1}]",5.0,sR3{l}slR2{f}R4{r}R4{l},48.0,2173.0,0.02208927749654855
47,11410493827161501101009081726354433221100-1,"[{'sR3{l}slffR4{r}W!b{l}': 2, 'sR3{l}slffR4{r}R5{l}f': 2, 'sR3{l}slffR4{r}R5{l}': 1, 'sR3{l}slR2{f}R4{r}R5{l}f': 1, 'slllslffR4{r}W!b{l}': 1, 'sR3{l}slR2{f}R4{r}W!b{l}': 2, 'sR3{l}slR2{f}R4{r}R5{l}': 1, 'slllslffR4{r}R5{l}f': 1}]",8.0,sR3{l}slffR4{r}W!b{l},11.0,2173.0,0.0050621260929590425
47,114104938271615011010090817263544332211000-1-1,"[{'W!b{slllslffrrrrllll}': 1, 'Wk{slllslffrrrrllll}': 2}]",2.0,Wk{slllslffrrrrllll},3.0,2173.0,0.0013805798435342844
47,114104938271615011010090817263544332211001-12,"[{'sR3{l}slffW!b{R4{r}R4{l}}': 1, 'sR3{l}slR2{f}W!b{R4{r}R4{l}}': 4, 'sR3{l}slR2{f}W!b{R4{r}R4{l}}f': 1, 'sR3{l}slR2{f}Wk{R4{r}R4{l}}': 1}]",4.0,sR3{l}slR2{f}W!b{R4{r}R4{l}},7.0,2173.0,0.0032213529682466636
47,1141049382716150110100908172635443322111,"[{'sR3{l}slffR4{r}R3{l}f': 2, 'sR3{l}slR2{f}R4{r}R3{l}f': 1, 'slllslffrrrrlllf': 1}]",3.0,sR3{l}slffR4{r}R3{l}f,4.0,2173.0,0.0018407731247123793
47,114104938271615011010090817263544332211100-1-1,[{'W!b{slllslffrrrrlll}': 2}],1.0,W!b{slllslffrrrrlll},2.0,2173.0,0.0009203865623561896
47,114104938271615011010090817263544332211100-10,[{'sWk{lllslffrrrr}': 2}],1.0,sWk{lllslffrrrr},2.0,2173.0,0.0009203865623561896
47,114104938271615011010090817263544332211101,[{'sR3{l}slR2{f}R4{r}R3{l}W!b{f}': 1}],1.0,sR3{l}slR2{f}R4{r}R3{l}W!b{f},1.0,2173.0,0.0004601932811780948
47,114104938271615011010090817263544332211203-14,[{'sR3{l}slR2{f}Wk{R4{r}R3{l}}f': 1}],1.0,sR3{l}slR2{f}Wk{R4{r}R3{l}}f,1.0,2173.0,0.0004601932811780948
47,11410493827161501101009081726354433222,"[{'sR3{l}slffR4{r}R2{l}f': 2, 'sR3{l}slR2{f}R4{r}R2{l}f': 3}]",2.0,sR3{l}slR2{f}R4{r}R2{l}f,5.0,2173.0,0.002300966405890474
47,114104938271615011010090817263544333221201-11,"[{'sR3{l}slffR4{r}R4{lf}': 3, 'slllslffR4{r}R4{lf}': 2}]",2.0,sR3{l}slffR4{r}R4{lf},5.0,2173.0,0.002300966405890474
47,114104938271615011010090817263544334231202,[{'slllslffrrrrlrllf': 1}],1.0,slllslffrrrrlrllf,1.0,2173.0,0.0004601932811780948
47,1141049382716150110100908172635444,"[{'sR3{l}slR2{f}R4{r}f': 2, 'sR3{l}slffR4{r}f': 3}]",2.0,sR3{l}slffR4{r}f,5.0,2173.0,0.002300966405890474
47,114104938271615011010090817263544433221100,[{'sR3{l}slffR4{r}fW!b{l}': 1}],1.0,sR3{l}slffR4{r}fW!b{l},1.0,2173.0,0.0004601932811780948
47,114104938271615011010090817263544433221100-10,[{'sR3{l}slffR4{r}fR4{l}f': 1}],1.0,sR3{l}slffR4{r}fR4{l}f,1.0,2173.0,0.0004601932811780948
47,114104938271615011010090817263544434231201-10,[{'sR3{l}slffR4{r}ffR4{l}f': 1}],1.0,sR3{l}slffR4{r}ffR4{l}f,1.0,2173.0,0.0004601932811780948
47,114104938271615011010090817263544434241404,[{'sR3{l}slR2{f}R4{r}R4{f}f': 1}],1.0,sR3{l}slR2{f}R4{r}R4{f}f,1.0,2173.0,0.0004601932811780948
47,11410493827161501101009081726354443425,[{'sR3{l}slffR4{r}ffR4{r}f': 1}],1.0,sR3{l}slffR4{r}ffR4{r}f,1.0,2173.0,0.0004601932811780948
47,1141049382716150110100908172635445,"[{'sR3{l}slR2{f}R5{r}R4{l}f': 11, 'slllslffrrrrrllllf': 1, 'sR3{l}slR2{f}R5{r}': 3, 'sR3{l}slffrR4{r}R4{l}f': 1, 'sR3{l}slffR5{r}R4{l}f': 7, 'sR3{l}slffW!b{R5{r}R4{l}}': 1, 'sR3{l}slffR4{r}W!b{r}': 1, 'sR3{l}slffR5{r}R4{l}': 1, 'sR3{l}slffR5{r}R3{l}': 3, 'sWk{lllslffrrrrr}': 1, 'sR3{l}slR2{f}R2{R4{r}}': 1, 'sR3{l}slffR6{r}': 1, 'sR3{l}slR2{f}R5{r}R5{l}f': 1, 'sR3{l}slffR4{r}R4{r}f': 1, 'sR3{l}slR2{f}Wk{R4{r}}': 1, 'slllslffR5{r}R5{l}f': 1}]",16.0,sR3{l}slR2{f}R5{r}R4{l}f,36.0,2173.0,0.016566958122411414
47,114104938271615011010091807-1,[{'sR3{l}slfW!b{R5{rR4{l}}}': 1}],1.0,sR3{l}slfW!b{R5{rR4{l}}},1.0,2173.0,0.0004601932811780948
47,1141049382716150110100918273625140,[{'sR3{l}slfR3{r}R3{l}': 2}],1.0,sR3{l}slfR3{r}R3{l},2.0,2173.0,0.0009203865623561896
47,1141049382716150110100918273625140302-1,[{'sWk{lllslfrrr}': 1}],1.0,sWk{lllslfrrr},1.0,2173.0,0.0004601932811780948
47,114104938271615011010091827364,"[{'sR3{l}slfR4{r}': 5, 'slllslfR4{r}R2{}': 2}]",2.0,sR3{l}slfR4{r},7.0,2173.0,0.0032213529682466636
47,11410493827161501101009182736453,"[{'sR3{l}slfR4{r}R4{l}f': 15, 'sR3{l}slfR4{r}W!b{l}': 1, 'sR3{l}slfR4{r}R4{l}': 2, 'sR3{l}slfR4{r}R2{l}': 1, 'sWk{lllslfrrrr}': 1, 'sR3{l}slR2{}fR4{r}R4{l}f': 1, 'sR3{l}flfR4{r}R4{l}f': 1}]",7.0,sR3{l}slfR4{r}R4{l}f,22.0,2173.0,0.010124252185918085
47,11410493827161501101009182736454,[{'sR3{l}slfR4{r}f': 2}],1.0,sR3{l}slfR4{r}f,2.0,2173.0,0.0009203865623561896
47,114104938271615011010091827364544332211000,[{'sR3{l}slfR4{r}fR4{l}f': 1}],1.0,sR3{l}slfR4{r}fR4{l}f,1.0,2173.0,0.0004601932811780948
47,11410493827161501101009182736455,"[{'sR3{l}slfR5{r}R5{l}f': 1, 'sR3{l}slfW!b{R5{r}R4{l}}': 1, 'sR3{l}slfR5{r}': 2, 'sR3{l}slfR5{r}R4{l}': 1, 'sR3{l}slfR5{r}R4{l}f': 4}]",5.0,sR3{l}slfR5{r}R4{l}f,9.0,2173.0,0.0041417395306028535
47,11410493827161501101019181716253,[{'sR3{l}slrR3{f}R4{r}': 1}],1.0,sR3{l}slrR3{f}R4{r},1.0,2173.0,0.0004601932811780948
47,114104938271615011010192837261501101009-1,[{'sWk{lllslrrr}': 1}],1.0,sWk{lllslrrr},1.0,2173.0,0.0004601932811780948
47,1141049382716150110101928374,[{'sR3{l}slR4{r}': 4}],1.0,sR3{l}slR4{r},4.0,2173.0,0.0018407731247123793
47,11410493827161501101019283746352,"[{'sR3{l}slR4{r}R4{l}f': 2, 'sR3{l}slR4{r}R2{l}': 1, 'sR3{l}slR4{r}R4{l}': 1}]",3.0,sR3{l}slR4{r}R4{l}f,4.0,2173.0,0.0018407731247123793
47,114104938271615011010192837464544332211000,[{'sR3{l}slR4{r}R2{f}R4{l}f': 1}],1.0,sR3{l}slR4{r}R2{f}R4{l}f,1.0,2173.0,0.0004601932811780948
47,114104938271615011010192837465,[{'sR3{l}slR5{r}R5{l}f': 1}],1.0,sR3{l}slR5{r}R5{l}f,1.0,2173.0,0.0004601932811780948
47,1141049382716151,"[{'sR3{l}R2{f}': 1, 'sR3{l}sf': 2}]",2.0,sR3{l}sf,3.0,2173.0,0.0013805798435342844
47,11410493827161514030201102-13,[{'sR3{l}sflffR4{r}R4{l}f': 2}],1.0,sR3{l}sflffR4{r}R4{l}f,2.0,2173.0,0.0009203865623561896
47,1141049382716151403021,[{'sR3{l}fflfR4{r}R4{l}f': 1}],1.0,sR3{l}fflfR4{r}R4{l}f,1.0,2173.0,0.0004601932811780948
47,11410493827161514030211203-14,[{'sR3{l}sflfR4{r}R4{l}f': 1}],1.0,sR3{l}sflfR4{r}R4{l}f,1.0,2173.0,0.0004601932811780948
47,11410493827161514031221304-13,[{'sR3{l}sflR4{r}R4{l}f': 1}],1.0,sR3{l}sflR4{r}R4{l}f,1.0,2173.0,0.0004601932811780948
47,114104938271615141,"[{'sR3{l}fR2{f}': 1, 'sR3{l}R2{f}fR2{}': 1, 'sR3{l}sR2{f}': 1}]",3.0,sR3{l}fR2{f},3.0,2173.0,0.0013805798435342844
47,114104938271615141302-1,[{'sR3{l}sffR4{l}ffR4{r}f': 2}],1.0,sR3{l}sffR4{l}ffR4{r}f,2.0,2173.0,0.0009203865623561896
47,11410493827161514131,"[{'sR3{l}R2{f}R2{f}': 2, 'sR3{l}sfR2{f}': 1, 'sR3{l}ffff': 1, 'sR3{l}sR3{f}': 3, 'sR3{l}sR2{f}fR2{}': 1}]",5.0,sR3{l}sR3{f},8.0,2173.0,0.0036815462494247586
47,1141049382716151413121,[{'sR3{l}sR4{f}': 1}],1.0,sR3{l}sR4{f},1.0,2173.0,0.0004601932811780948
47,11410493827161514131211203-14,[{'sR3{l}sfR3{f}R4{r}': 1}],1.0,sR3{l}sfR3{f}R4{r},1.0,2173.0,0.0004601932811780948
47,11410493827161514131221304-15,"[{'sR3{l}sR3{f}R4{r}R4{}': 1, 'sR3{l}sfffR4{r}R4{l}f': 1, 'sR3{l}sR3{f}R4{r}R2{l}': 1, 'sR3{l}R2{f}R2{f}R4{r}': 1, 'sR3{l}sR3{f}R4{r}R4{l}': 1, 'sR3{l}sfffR4{r}': 2, 'sR3{l}sfR2{f}R4{r}': 1, 'sR3{l}sfffR4{r}R2{}': 1, 'sR3{l}sR3{f}R4{r}R4{l}f': 1, 'sR3{l}sR3{f}R4{r}': 2}]",10.0,sR3{l}sfffR4{r},12.0,2173.0,0.005522319374137137
47,11410493827161514132,[{'sR3{l}sffr': 1}],1.0,sR3{l}sffr,1.0,2173.0,0.0004601932811780948
47,1141049382716151413221,[{'slllsffrl': 1}],1.0,slllsffrl,1.0,2173.0,0.0004601932811780948
47,11410493827161514132231405,"[{'sR3{l}sR2{f}R4{r}R4{l}f': 1, 'slllsffR4{r}R4{l}f': 1, 'sR3{l}R3{f}R4{r}R4{}': 1, 'sR3{l}R2{f}fR4{r}': 1, 'sR3{l}sR2{f}R4{r}f': 4, 'sR3{l}sffR4{r}R4{l}f': 6, 'sR3{l}sR2{f}R4{r}R2{l}': 1, 'sR3{l}R3{f}R4{r}R4{l}': 1, 'sR3{l}fffR4{r}': 2, 'sR3{l}fR2{f}R4{r}': 2, 'sR3{l}fffR4{r}R2{}': 1, 'sR3{l}sR2{f}R4{r}': 5}]",12.0,sR3{l}sffR4{r}R4{l}f,26.0,2173.0,0.011965025310630465
47,11410493827161514233221100-1-1,[{'sWk{R3{l}ffR2{r}R2{l}}': 1}],1.0,sWk{R3{l}ffR2{r}R2{l}},1.0,2173.0,0.0004601932811780948
47,114104938271615142332415,[{'sR3{l}sfR4{r}R4{l}f': 1}],1.0,sR3{l}sfR4{r}R4{l}f,1.0,2173.0,0.0004601932811780948
47,1141049382716152,"[{'sR3{l}srR3{f}R4{r}R4{l}': 1, 'sR3{l}sr': 2, 'sR3{l}srff': 1, 'sWk{R3{l}fR2{r}R2{l}}': 1, 'sWk{R3{l}fR2{r}}': 1, 'sR3{l}sR3{r}lf': 1}]",6.0,sR3{l}sr,7.0,2173.0,0.0032213529682466636
47,11410493827162,[{'sR3{l}r': 1}],1.0,sR3{l}r,1.0,2173.0,0.0004601932811780948
47,1141049382716251403020,[{'sR3{l}rR2{l}R2{f}': 1}],1.0,sR3{l}rR2{l}R2{f},1.0,2173.0,0.0004601932811780948
47,11410493827162514030201102-13,[{'sR3{l}rR2{l}R2{f}R3{r}r': 2}],1.0,sR3{l}rR2{l}R2{f}R3{r}r,2.0,2173.0,0.0009203865623561896
47,1141049382716253,"[{'sR3{l}R3{r}': 2, 'slllrr': 2, 'sR3{l}R4{r}': 1}]",3.0,sR3{l}R3{r},5.0,2173.0,0.002300966405890474
47,114104938272,"[{'sR2{l}s': 4, 'sR2{l}f': 2}]",2.0,sR2{l}s,6.0,2173.0,0.0027611596870685687
47,11410493827261,"[{'sllsl': 1, 'sR2{l}sl': 2}]",2.0,sR2{l}sl,3.0,2173.0,0.0013805798435342844
47,1141049382726150110,"[{'sR2{l}fR2{l}': 1, 'R2{sll}': 1, 'sllsll': 1, 'sR2{l}sR2{l}': 1}]",4.0,sR2{l}fR2{l},4.0,2173.0,0.0018407731247123793
47,1141049382726150110100,[{'R2{sll}f': 3}],1.0,R2{sll}f,3.0,2173.0,0.0013805798435342844
47,11410493827261501101009-1,[{'sWk{R2{l}f}': 1}],1.0,sWk{R2{l}f},1.0,2173.0,0.0004601932811780948
47,114104938272615011010090,[{'sllsllff': 1}],1.0,sllsllff,1.0,2173.0,0.0004601932811780948
47,11410493827261501101009080,"[{'sllsllfR2{f}W!b{R2{}}': 2, 'sllsllfR2{f}': 1}]",2.0,sllsllfR2{f}W!b{R2{}},3.0,2173.0,0.0013805798435342844
47,11410493827261501101009080716253,[{'sR2{l}sR2{l}R3{f}R4{r}R4{l}f': 3}],1.0,sR2{l}sR2{l}R3{f}R4{r}R4{l}f,3.0,2173.0,0.0013805798435342844
47,11410493827261501101009081,"[{'sR2{l}fR2{l}R2{f}r': 1, 'sR2{l}sR2{l}R2{f}r': 1}]",2.0,sR2{l}fR2{l}R2{f}r,2.0,2173.0,0.0009203865623561896
47,1141049382726150110100908171,[{'sR2{l}fR2{l}R2{f}rs': 1}],1.0,sR2{l}fR2{l}R2{f}rs,1.0,2173.0,0.0004601932811780948
47,11410493827261501101009081716150110,[{'sR2{l}fR2{l}R2{f}rsfl': 1}],1.0,sR2{l}fR2{l}R2{f}rsfl,1.0,2173.0,0.0004601932811780948
47,114104938272615011010090817161501101009080706152,"[{'sR2{l}fR2{l}R2{f}rsflR4{f}R2{r}R4{r}l': 1, 'sR2{l}fR2{l}R2{f}rsflR4{f}R2{r}R4{l}r': 2}]",2.0,sR2{l}fR2{l}R2{f}rsflR4{f}R2{r}R4{l}r,3.0,2173.0,0.0013805798435342844
47,11410493827261501101009081716150110100908172635445,"[{'sR2{l}fR2{l}R2{f}rsflR2{f}R4{r}R4{r}l': 1, 'sR2{l}fR2{l}R2{f}rsflR2{f}R3{r}R4{r}l': 1, 'sR2{l}fR2{l}R2{f}rsflR2{f}R2{r}R4{r}l': 1}]",3.0,sR2{l}fR2{l}R2{f}rsflR2{f}R4{r}R4{r}l,3.0,2173.0,0.0013805798435342844
47,11410493827261501101009081716253,[{'sR2{l}fR2{l}R2{f}rsR2{r}': 2}],1.0,sR2{l}fR2{l}R2{f}rsR2{r},2.0,2173.0,0.0009203865623561896
47,11410493827261501101009081726352,[{'sllsllffR3{r}R4{l}f': 1}],1.0,sllsllffR3{r}R4{l}f,1.0,2173.0,0.0004601932811780948
47,11410493827261501101009081726354,[{'sR2{l}fR2{l}R2{f}R4{r}R2{}': 1}],1.0,sR2{l}fR2{l}R2{f}R4{r}R2{},1.0,2173.0,0.0004601932811780948
47,11410493827261501101009081726354433221,[{'sllsllffR4{r}R4{l}f': 4}],1.0,sllsllffR4{r}R4{l}f,4.0,2173.0,0.0018407731247123793
47,11410493827261514131,[{'sllslfR2{f}W!b{R2{}}': 2}],1.0,sllslfR2{f}W!b{R2{}},2.0,2173.0,0.0009203865623561896
47,11410493827261514132231405,[{'sR2{l}slR2{f}R4{r}R4{l}f': 2}],1.0,sR2{l}slR2{f}R4{r}R4{l}f,2.0,2173.0,0.0009203865623561896
47,11410493827262,"[{'sR2{l}ff': 1, 'sR2{l}sf': 1}]",2.0,sR2{l}ff,2.0,2173.0,0.0009203865623561896
47,1141049382726252,"[{'sR2{l}sR3{f}R4{r}R2{l}': 1, 'sR2{l}fffR4{r}R4{l}f': 1, 'sR2{l}sfffR4{r}R2{}': 1, 'sR2{l}sR3{f}R4{r}': 1}]",4.0,sR2{l}sR3{f}R4{r}R2{l},4.0,2173.0,0.0018407731247123793
47,11410493827263,[{'sR2{l}fr': 2}],1.0,sR2{l}fr,2.0,2173.0,0.0009203865623561896
47,1141049382726354,[{'sR2{l}fR2{r}': 2}],1.0,sR2{l}fR2{r},2.0,2173.0,0.0009203865623561896
47,1141049382726354433221,[{'sWk{R2{l}fR2{r}R2{l}}': 2}],1.0,sWk{R2{l}fR2{r}R2{l}},2.0,2173.0,0.0009203865623561896
47,11410493827363,[{'sllrs': 1}],1.0,sllrs,1.0,2173.0,0.0004601932811780948
47,11410493827364,[{'sllrr': 1}],1.0,sllrr,1.0,2173.0,0.0004601932811780948
47,1141049382736455,[{'sR2{l}R3{r}': 2}],1.0,sR2{l}R3{r},2.0,2173.0,0.0009203865623561896
47,114104938372,"[{'R2{fl}Wb{slf}': 1, 'R2{sl}': 2, 'R2{fl}': 1}]",3.0,R2{sl},4.0,2173.0,0.0018407731247123793
47,11410493837261514030201001-12,[{'sR2{lsl}R3{f}R4{r}': 1}],1.0,sR2{lsl}R3{f}R4{r},1.0,2173.0,0.0004601932811780948
47,11410493837261514131221304-15,[{'slsllR2{f}fR4{r}R2{}': 2}],1.0,slsllR2{f}fR4{r}R2{},2.0,2173.0,0.0009203865623561896
47,11410493837262,[{'sR2{ls}': 1}],1.0,sR2{ls},1.0,2173.0,0.0004601932811780948
47,1141049383726251,"[{'slflsl': 2, 'R3{fl}': 1}]",2.0,slflsl,3.0,2173.0,0.0013805798435342844
47,114104938372625141,[{'sR3{ls}': 2}],1.0,sR3{ls},2.0,2173.0,0.0009203865623561896
47,1141049383726251413020,"[{'sR4{lf}R2{}': 1, 'sR4{ls}': 2}]",2.0,sR4{ls},3.0,2173.0,0.0013805798435342844
47,11410493837262514130201-1,"[{'W!b{fl}': 2, 'R2{fl}W!b{sl}': 1, 'W!b{sl}': 4, 'sWk{R2{ls}}': 1}]",4.0,W!b{sl},8.0,2173.0,0.0036815462494247586
47,11410493837262514130201000-10,"[{'sR4{ls}R3{f}R4{r}R3{l}': 1, 'sR4{ls}R4{f}R3{r}': 1, 'sWk{R4{ls}R3{f}R4{r}}': 1, 'sR4{ls}R3{f}R4{r}R5{l}': 1}]",4.0,sR4{ls}R3{f}R4{r}R3{l},4.0,2173.0,0.0018407731247123793
47,11410493837262514130201000-11,"[{'sR4{ls}ffR4{r}R4{l}f': 1, 'R4{sl}fffR4{r}R4{l}f': 1}]",2.0,sR4{ls}ffR4{r}R4{l}f,2.0,2173.0,0.0009203865623561896
47,11410493837262514131201000-1-1,[{'R2{fl}W!b{slf}': 3}],1.0,R2{fl}W!b{slf},3.0,2173.0,0.0013805798435342844
47,11410493837262514131211101-11,[{'R2{fl}W!b{slR10{s}}': 1}],1.0,R2{fl}W!b{slR10{s}},1.0,2173.0,0.0004601932811780948
47,1141049383726252,"[{'R2{fl}W!b{sfl}': 1, 'R2{fl}W!b{sf}': 1}]",2.0,R2{fl}W!b{sfl},2.0,2173.0,0.0009203865623561896
47,11410494,"[{'sf': 7, 'R2{f}': 1, 'R2{s}': 2, 'fs': 3}]",4.0,sf,13.0,2173.0,0.005982512655315232
47,1141049483,"[{'sfl': 1, 'sR3{}sl': 1, 'sfR3{}l': 1}]",3.0,sfl,3.0,2173.0,0.0013805798435342844
47,114104948372,"[{'sfR2{l}': 4, 'ffll': 1, 'sfll': 1, 'R2{s}R2{l}': 1}]",4.0,sfR2{l},7.0,2173.0,0.0032213529682466636
47,11410494837261,"[{'sfR3{l}': 7, 'fflll': 1, 'sflll': 2}]",3.0,sfR3{l},10.0,2173.0,0.004601932811780948
47,1141049483726150110,"[{'sfR4{l}': 35, 'R2{f}R4{l}': 6, 'ffllll': 2, 'ffR4{l}': 4, 'sfllll': 3, 'fsR4{l}': 2, 'ssR4{l}': 1, 'R2{s}R4{l}': 1}]",8.0,sfR4{l},54.0,2173.0,0.024850437183617118
47,114104948372615011010-1,"[{'ffW!b{l}': 1, 'ffW!b{l}ffR4{l}': 1, 'sfR5{l}': 2, 'R2{f}R5{l}': 1, 'R2{f}W!b{l}': 1, 'fsW!b{l}': 1, 'sfW!b{l}': 1, 'sfW!b{l}frsR3{r}R4{l}f': 1}]",8.0,sfR5{l},9.0,2173.0,0.0041417395306028535
47,1141049483726150110100,"[{'sfR4{l}f': 5, 'sfR4{l}fR2{}': 1}]",2.0,sfR4{l}f,6.0,2173.0,0.0027611596870685687
47,114104948372615011010090,"[{'sfR4{l}ff': 4, 'sfR4{l}R2{f}': 9, 'sfR4{l}R2{f}R2{}': 6, 'fsR4{l}ff': 1, 'sfllllffR2{}': 1, 'sfR4{l}sf': 1, 'sfR4{l}ffR2{}': 1}]",7.0,sfR4{l}R2{f},23.0,2173.0,0.01058444546709618
47,1141049483726150110100908-1,"[{'sfR4{l}R2{f}ls': 1, 'W!b{sfR4{l}}': 1, 'sfR4{l}ffR4{l}': 1, 'R2{sfR4{l}}': 1}]",4.0,sfR4{l}R2{f}ls,4.0,2173.0,0.0018407731247123793
47,11410494837261501101009080,[{'sfR4{l}R2{f}f': 1}],1.0,sfR4{l}R2{f}f,1.0,2173.0,0.0004601932811780948
47,11410494837261501101009080716152,[{'sfR4{l}R2{f}R5{sr}R3{l}': 1}],1.0,sfR4{l}R2{f}R5{sr}R3{l},1.0,2173.0,0.0004601932811780948
47,11410494837261501101009080716253,"[{'sfR4{l}sR2{f}R4{r}R4{l}f': 1, 'sfR4{l}fffR3{r}': 3, 'sfR4{l}sffR4{r}': 1, 'sWk{sR4{l}R3{f}R4{r}}': 1}]",4.0,sfR4{l}fffR3{r},6.0,2173.0,0.0027611596870685687
47,11410494837261501101009081,"[{'sfR4{l}R2{f}r': 1, 'sfllllffr': 1, 'sfR4{l}R2{f}R4{}r': 1, 'sfR4{l}ffr': 1}]",4.0,sfR4{l}R2{f}r,4.0,2173.0,0.0018407731247123793
47,1141049483726150110100908171,"[{'sfR4{l}R2{f}rs': 7, 'sfR4{l}ffrs': 3, 'sfR4{l}sfrs': 2}]",3.0,sfR4{l}R2{f}rs,12.0,2173.0,0.005522319374137137
